step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
96,0.09600000000000007,ramp,9.6,0.04996462126345485,0.00016366774266780848,1.008454216196559,0.008454216196559061,0.00015065778412001805,0.04151173113865317,1.3618060528126677e-05,-0.013009958547790428,1,2
97,0.09700000000000007,ramp,9.7,0.0517164803747411,0.0017518591112862525,1.008615289404122,0.00861528940412204,0.0015908146717552717,0.04310254581040844,1.3825031737576768e-05,-0.16104443953098077,2,2
98,0.09800000000000007,ramp,9.8,0.05188645704807224,0.00016997667333113614,1.008628582770237,0.008628582770237037,0.00015669748208006464,0.04325924329248851,1.4034054791886504e-05,-0.013279191251071505,1,2
99,0.09900000000000007,ramp,9.9,0.053667872091434504,0.0017814150433622666,1.0087893362322093,0.008789336232209344,0.001620690713548487,0.044879934006036994,1.4242929906910262e-05,-0.16072432981377968,2,2
100,0.10000000000000007,ramp,10.0,0.05384426336627304,0.00017639127483853878,1.0088028983963677,0.00880289839636772,0.00016284371061973214,0.045042777716656726,1.4453845444798626e-05,-0.013547564218806643,1,2
101,0.10100000000000008,ramp,10.1,0.05565512964066997,0.00181086627439693,1.008963333601562,0.008963333601561985,0.0016504605695983833,0.04669323828625511,1.4664601285535579e-05,-0.16040570479854674,2,2
102,0.10200000000000008,ramp,10.2,0.055838040518983716,0.00018291087831374259,1.008977163702705,0.00897716370270496,0.00016909580599681797,0.04686233409225193,1.4877386390167014e-05,-0.013815072316924613,1,2
103,0.10300000000000008,ramp,10.3,0.057678253971108345,0.0018402134521246297,1.0091372821259237,0.009137282125923685,0.0016801249015640219,0.04854245899381595,1.5090000489275844e-05,-0.1600885505606078,2,2
104,0.10400000000000008,ramp,10.4,0.05786778879028129,0.0001895348191729429,1.0091513792983136,0.009151379298313556,0.0001754531082902299,0.04871791210210618,1.530463294291568e-05,-0.01408171088271301,1,2
105,0.10500000000000008,ramp,10.5,0.05973724601120823,0.0018694572209269414,1.0093111824008596,0.009311182400859597,0.0017096843673065985,0.05042759646941278,1.551908351067979e-05,-0.15977285362034288,2,2
