step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
107,0.10700000000000008,ramp,10.7,0.029264632607026615,0.0009004317409519146,1.0043949910565837,0.004394991056583697,0.0008262647846919376,0.02487090140698427,1.8546702887998586e-05,-0.07416695625997699,1,2
108,0.10800000000000008,ramp,10.8,0.029359702224831533,9.506961780491804e-05,1.0044005201062374,0.004400520106237371,8.955943200375891e-05,0.02496046083898803,1.878447595175371e-05,-0.005510185801159133,1,2
109,0.10900000000000008,ramp,10.9,0.030273917332926566,0.0009142151080950324,1.0044745521405989,0.004474552140598886,0.0008402090673742028,0.02580066990636223,1.9021730690661995e-05,-0.07400604072082964,1,2
110,0.11000000000000008,ramp,11.0,0.030372269395042183,9.835206211561767e-05,1.0044801943302244,0.004480194330224396,9.272921545567247e-05,0.025893399121817904,1.9260946165704584e-05,-0.005622846659945204,1,2
111,0.11100000000000008,ramp,11.1,0.03130021974214636,0.000927950347104179,1.0045540667065593,0.004554066706559334,0.0008541044178305764,0.02674750353964848,1.9499630663066408e-05,-0.07384592927360263,1,2
112,0.11200000000000009,ramp,11.2,0.03140190275587397,0.00010168301372760757,1.0045598217517613,0.004559821751761284,9.594779352130152e-05,0.026843451333169784,1.9740266040910358e-05,-0.005735220206306056,1,2
113,0.11300000000000009,ramp,11.3,0.032343540510141024,0.0009416377542670537,1.0046335352678402,0.004633535267840161,0.0008679511416324828,0.027711402474802267,1.998035824933338e-05,-0.0736866126345709,1,2
114,0.11400000000000009,ramp,11.4,0.03244860267289106,0.00010506216275003866,1.0046394028791608,0.004639402879160759,9.92148612723065e-05,0.027810617336074574,2.0222391692969218e-05,-0.005847301477732156,1,2
115,0.11500000000000009,ramp,11.5,0.033403880297427024,0.000955277624535962,1.0047129583237548,0.004712958323754846,0.0008817495426919853,0.02869236687876656,2.0463870216799977e-05,-0.07352808184397669,1,2
116,0.11600000000000009,ramp,11.6,0.0335123694986867,0.00010848920125967887,1.0047189382070618,0.004718938207061818,0.0001025301154410871,0.028794896994207647,2.0707280529792196e-05,-0.005959085818591763,1,2
117,0.11700000000000009,ramp,11.7,0.03448123975020622,0.0009688702515195172,1.0047923363602613,0.004792336360261329,0.0008954999232698016,0.02969039691747745,2.095012459537328e-05,-0.07337032824971561,1,2
118,0.11800000000000009,ramp,11.8,0.03459320357347664,0.00011196382327041676,1.0047984282170017,0.004798428217001716,0.00010589325441216734,0.029796290171889617,2.1194891192878934e-05,-0.00607056885824942,1,2
119,0.11900000000000009,ramp,11.9,0.03557561950094274,0.0009824159274661043,1.004871669850458,0.00487166985045806,0.000909202583983355,0.030705492755872973,2.1439080620634452e-05,-0.07321334348274933,1,2
120,0.12000000000000009,ramp,12.0,0.03569110522565674,0.00011548572471399565,1.0048778733779613,0.004877873377961306,0.00010930397821416704,0.03081479673408714,2.1685183502185845e-05,-0.0061817464998286135,1,2
121,0.1210000000000001,ramp,12.1,0.03668702016892005,0.0009959149432633152,1.0049509592551977,0.004950959255197729,0.000922857823814653,0.03173765455790179,2.1930698680401744e-05,-0.07305711944866218,1,2
